id,name,type
9822,七胜丸,方剂
9823,七贴方,方剂
9824,七味苍柏散,方剂
9825,七味除湿汤,方剂
9826,七味葱白汤,方剂
9827,七味荡滞饮,方剂
9828,七味地黄丸,方剂
9829,七味豆蔻丸,方剂
9830,七味广枣丸,方剂
9831,七味葡萄散,方剂
9832,七味散,方剂
9833,七味圣神汤,方剂
9834,七味铁屑丸,方剂
9835,七味丸,方剂
9836,七味鸭,方剂
9837,七味饮,方剂
9838,七物小五味子汤,方剂
9839,七仙丹,方剂
9840,七仙夺命丹,方剂
9841,七仙酒,方剂
9842,七仙丸,方剂
9843,七鲜汤,方剂
9844,七鲜育阴汤,方剂
9845,七贤散,方剂
9846,七贤仙丹,方剂
9847,七香饼,方剂
9848,七香散,方剂
9849,七香丸,方剂
9850,七香饮,方剂
9851,七星剑,方剂
9852,七星散,方剂
9853,七星汤,方剂
9854,七星丸,方剂
9855,七雄汤,方剂
9856,七宣丸,方剂
9857,七蚰丹,方剂
9858,七枣汤,方剂
9859,七针丹,方剂
9860,七珍丹,方剂
9861,七珍散,方剂
9862,七珍丸,方剂
9863,七真膏,方剂
9864,七蒸丸,方剂
9865,七正散,方剂
9866,七汁饮,方剂
9867,七枝煎,方剂
9868,七制固脂丸,方剂
9869,七制金铃丸,方剂
9870,七制香附丸,方剂
9871,七转丹,方剂
9872,七子散,方剂
9873,期颐饼,方剂
9874,漆丸,方剂
9875,齐峰川椒散,方剂
9876,奇授藿香丸,方剂
9877,奇效膏,方剂
9878,奇效四物汤,方剂
9879,奇效汤,方剂
9880,奇验煎,方剂
9881,奇验金箍散,方剂
9882,荠菜粥,方剂
9883,荠苨散,方剂
9884,荠苨丸,方剂
9885,蕲蛇酒,方剂
9886,麒麟竭散,方剂
9887,麒麟竭汤,方剂
9888,麒麟竭丸,方剂
9889,麒麟乳香青,方剂
9890,麒麟散,方剂
9891,乞力伽散,方剂
9892,杞菊六味丸,方剂
9893,杞菊丸,方剂
9894,杞苓丸,方剂
9895,杞圆膏,方剂
9896,启宫丸,方剂
9897,启关散,方剂
9898,启峻汤,方剂
9899,启迷丹,方剂
9900,启迷奇效汤,方剂
9901,启脾散,方剂
9902,启脾汤,方剂
9903,启脾丸,方剂
9904,启中丸,方剂
9905,起痿丸,方剂
9906,气化汤,方剂
9907,气淋汤,方剂
9908,气疝饮,方剂
9909,气爽丹,方剂
9910,气噎不下饮,方剂
9911,气郁汤,方剂
9912,牵正散,方剂
9913,铅白霜散,方剂
9914,前喘汤,方剂
9915,前胡半夏汤,方剂
9916,前胡牡丹汤,方剂
9917,前胡木香汤,方剂
9918,前胡七物汤,方剂
9919,前胡散,方剂
9920,前胡汤,方剂
9921,前胡丸,方剂
9922,前胡犀角汤,方剂
9923,前胡泻肝除热汤,方剂
9924,前胡饮,方剂
9925,前甲散,方剂
9926,前列腺汤,方剂
9927,前麓点翳膏,方剂
9928,前麓开翳散,方剂
9929,乾坤一气膏,方剂
9930,乾元丹,方剂
9931,潜阳活血汤,方剂
9932,潜阳填髓丸,方剂
9933,遣虫丸,方剂
9934,芡莲丹,方剂
9935,芡实散,方剂
9936,芡实丸,方剂
9937,芡实粥,方剂
9938,茜根散,方剂
9939,茜根汤,方剂
9940,茜梅丸,方剂
9941,羌防行痺汤,方剂
9942,羌防内托散,方剂
9943,羌附汤,方剂
9944,羌桂四物汤,方剂
9945,羌活除风汤,方剂
9946,羌活防风散,方剂
9947,羌活防风汤,方剂
9948,羌活附子汤,方剂
9949,羌活煎丸,方剂
9950,羌活酒,方剂
9951,羌活蒲蓝汤,方剂
9952,羌活散,方剂
9953,羌活神术汤,方剂
9954,羌活石膏散,方剂
9955,羌活汤,方剂
9956,羌活丸,方剂
9957,羌活芎藁汤,方剂
9958,羌活续断汤,方剂
9959,羌活饮子,方剂
9960,羌菊散,方剂
9961,羌菊丸,方剂
9962,羌乌散,方剂
9963,羌吴汤,方剂
9964,蜣螂散,方剂
9965,蜣螂丸,方剂
9966,蜣龙丸,方剂
9967,强脑抗痫灵,方剂
9968,强心汤,方剂
9969,强阳神丹,方剂
9970,强志丸,方剂
9971,强中二姜丸,方剂
9972,强中汤,方剂
9973,强中丸,方剂
9974,墙苔散,方剂
9975,蔷薇膏,方剂
9976,蔷薇根膏,方剂
9977,蔷薇根皮散,方剂
9978,蔷薇根散,方剂
9979,蔷薇根饮,方剂
9980,蔷薇遗粮汤,方剂
9981,翘荷汤,方剂
9982,茄症丸,方剂
9983,芩柏樗皮丸,方剂
9984,芩连败毒散,方剂
9985,芩连导痰汤,方剂
9986,芩连二陈汤,方剂
9987,芩连二母丸,方剂
9988,芩连解毒汤,方剂
9989,芩连四苓散,方剂
9990,芩连四物汤,方剂
9991,芩连消毒汤,方剂
9992,芩连消毒饮,方剂
9993,芩术樗皮丸,方剂
9994,秦挂丸,方剂
9995,秦桂丸,方剂
9996,秦艽鳖甲散,方剂
9997,秦艽苍术汤,方剂
9998,秦艽当归汤,方剂
9999,秦艽地黄汤,方剂
10000,秦艽扶赢汤,方剂
10001,秦艽寄生汤,方剂
10002,秦艽散,方剂
10003,秦艽汤,方剂
10004,秦艽天麻汤,方剂
10005,秦艽丸,方剂
10006,秦艽竹沥汤,方剂
10007,秦椒散,方剂
10008,秦椒丸,方剂
10009,秦皮散,方剂
10010,秦皮汤,方剂
10011,秦芄白术丸,方剂
10012,秦芄鳖甲散,方剂
10013,秦芄羌活汤,方剂
10014,秦芄散,方剂
10015,秦芄升麻汤,方剂
10016,秦芄饮子,方剂
10017,秦王背指散,方剂
10018,擒风汤,方剂
10019,擒虎丹,方剂
10020,噙化丹,方剂
10021,噙化润金丹,方剂
10022,噙化上清丸,方剂
10023,噙化丸,方剂
10024,噙化紫金丹,方剂
10025,青白散,方剂
10026,青宝丹,方剂
10027,青冰散,方剂
10028,青吹口散,方剂
10029,青吹散,方剂
10030,青黛膏,方剂
10031,青黛蛤粉丸,方剂
10032,青黛海石丸,方剂
10033,青黛散,方剂
10034,青黛石膏汤,方剂
10035,青黛丸,方剂
10036,青峨丸,方剂
10037,青娥丸,方剂
10038,青矾膏,方剂
10039,青矾散,方剂
10040,青粉散,方剂
10041,青风散,方剂
10042,青龟丸,方剂
10043,青果膏,方剂
10044,青蛤散,方剂
10045,青蒿鳌甲汤,方剂
10046,青蒿滑石汤,方剂
10047,青蒿露,方剂
10048,青蒿散,方剂
10049,青蒿丸,方剂
10050,青蒿乌鸡丸,方剂
10051,青蒿饮子,方剂
10052,青花龙骨汤,方剂
10053,青黄散,方剂
10054,青黄汤,方剂
10055,青解毒丸,方剂
10056,青金丹,方剂
10057,青金锭,方剂
10058,青金膏,方剂
10059,青金九龙膏,方剂
10060,青金散,方剂
10061,青金丸,方剂
10062,青金泻白散,方剂
10063,青橘连翘饮,方剂
10064,青榄膏,方剂
10065,青莲膏,方剂
10066,青麟丸,方剂
10067,青灵丹,方剂
10068,青龙白虎汤,方剂
10069,青龙胆,方剂
10070,青龙散,方剂
10071,青龙汤,方剂
10072,青龙五苓汤,方剂
10073,青龙真武汤,方剂
10074,青露散,方剂
10075,青梅散,方剂
10076,青礞石丸,方剂
10077,青木香汤,方剂
10078,青木香丸,方剂
10079,青囊药酒,方剂
10080,青牛散,方剂
10081,青皮安胎饮,方剂
10082,青皮白芍汤,方剂
10083,青皮甘草散,方剂
10084,青皮散,方剂
10085,青皮汤,方剂
10086,青皮丸,方剂
10087,青皮饮,方剂
10088,青狮丹,方剂
10089,青霜散,方剂
10090,青苔散,方剂
10091,青胃散,方剂
10092,青霞散,方剂
10093,青苋膏,方剂
10094,青香散,方剂
10095,青葙丸,方剂
10096,青葙子散,方剂
10097,青消散,方剂
10098,青血丸,方剂
10099,青鸭羹,方剂
10100,青盐散,方剂
10101,青盐丸,方剂
10102,青盂汤,方剂
10103,青鱼散,方剂
10104,青云散,方剂
10105,青枣散,方剂
10106,青芝丹,方剂
10107,青芝散,方剂
10108,青州白丸子,方剂
10109,青珠丸,方剂
10110,轻粉丸,方剂
10111,轻骨丹,方剂
10112,轻骨散,方剂
10113,轻黄膏,方剂
10114,轻黄散,方剂
10115,轻剂排石汤,方剂
10116,轻脚丸,方剂
10117,轻金散,方剂
10118,轻雷丸,方剂
10119,轻乳生肌散,方剂
10120,轻身散,方剂
10121,轻身一号,方剂
10122,轻桃丸,方剂
10123,轻体丸,方剂
10124,轻型消黄汤,方剂
10125,清肺解毒汤,方剂
10126,清肝达郁汤,方剂
10127,清肝止衄汤,方剂
10128,清金化痰汤,方剂
10129,清经止崩汤,方剂
10130,清凉膏,方剂
10131,清脾凉血汤,方剂
10132,清热地黄汤,方剂
10133,清热息风汤,方剂
10134,清热止崩汤,方剂
10135,清湿化痰汤,方剂
10136,清胰汤,方剂
10137,清营解毒丹,方剂
10138,清疹汤,方剂
10139,庆云散,方剂
10140,罄脾丸,方剂
10141,穹?散,方剂
10142,穹?汤,方剂
10143,穹?丸,方剂
10144,穹?饮子,方剂
10145,穹归二陈汤,方剂
10146,穹归六君子汤,方剂
10147,穹归丸,方剂
10148,穹归泻肝汤,方剂
10149,穹黄汤,方剂
10150,穹活汤,方剂
10151,穹麻汤,方剂
10152,穹皮散,方剂
10153,穹术散,方剂
10154,穹术汤,方剂
10155,穹苏散,方剂
10156,穹乌散,方剂
10157,穹辛丸,方剂
10158,穹芷散,方剂
10159,琼方既济丸,方剂
10160,琼花膏,方剂
10161,琼花散,方剂
10162,琼酥散,方剂
10163,琼液膏,方剂
10164,琼玉膏,方剂
10165,琼脂膏,方剂
10166,琼珠膏,方剂
10167,秋季补肾肾沥汤,方剂
10168,秋莲丸,方剂
10169,秋石交感丹,方剂
10170,秋石四精丸,方剂
10171,蚯蚓散,方剂
10172,蚯蚓水,方剂
10173,楸叶膏,方剂
10174,楸叶涂敷方,方剂
10175,驱虫丸,方剂
10176,驱毒保脱汤,方剂
10177,驱毒散,方剂
10178,驱风丹,方剂
10179,驱风化痰汤,方剂
10180,驱风散,方剂
10181,驱风散热饮,方剂
10182,驱风上清散,方剂
10183,驱风四物汤,方剂
10184,驱风汤,方剂
10185,驱腐丹,方剂
10186,驱蛔承气汤,方剂
10187,驱劳汤,方剂
10188,驱疟丹,方剂
10189,驱疟汤,方剂
10190,驱湿保脱汤,方剂
10191,驱暑益元汤,方剂
10192,驱邪散,方剂
10193,祛虫丹,方剂
10194,祛虫散,方剂
10195,祛癫汤,方剂
10196,祛毒煎,方剂
10197,祛毒牛黄膏,方剂
10198,祛毒散,方剂
10199,祛毒汤,方剂
10200,祛毒饮,方剂
10201,祛烦养胃汤,方剂
10202,祛风除湿汤,方剂
10203,祛风导痰汤,方剂
10204,祛风地黄丸,方剂
10205,祛风定痛汤,方剂
10206,祛风换肌丸,方剂
10207,祛风活血汤,方剂
10208,祛风牵正汤,方剂
10209,祛风清热散,方剂
10210,祛风清上丸,方剂
10211,祛风润燥汤,方剂
10212,祛风散,方剂
10213,祛风神妙散,方剂
10214,祛风四物汤,方剂
10215,祛风退热汤,方剂
10216,祛风丸,方剂
10217,祛风药酒,方剂
10218,祛风抑火汤,方剂
10219,祛风越痹酒,方剂
10220,祛风至宝丹,方剂
10221,祛风逐湿散,方剂
10222,祛风追痰丸,方剂
10223,祛寒安脾汤,方剂
10224,祛寒膏,方剂
10225,祛寒建中汤,方剂
10226,祛寒汤,方剂
10227,祛火利痰丸,方剂
10228,祛火外消汤,方剂
10229,祛老乌须健阳丹,方剂
10230,祛伤散,方剂
10231,祛湿健发汤,方剂
10232,祛湿清宫汤,方剂
10233,祛湿汤,方剂
10234,祛湿药粉,方剂
10235,祛湿药油,方剂
10236,祛暑汤,方剂
10237,祛痰定癫汤,方剂
10238,祛痰丸,方剂
10239,祛痛膏,方剂
10240,祛痛散,方剂
10241,祛痛汤,方剂
10242,祛涎丸,方剂
10243,祛痫散,方剂
10244,祛痫饮,方剂
10245,祛邪立效散,方剂
10246,祛邪止嗽丸,方剂
10247,祛瘴辟瘟丹,方剂
10248,瞿麦散,方剂
10249,瞿麦汤,方剂
10250,瞿麦丸,方剂
10251,取虫立效丸,方剂
10252,取虫丸,方剂
10253,取疔膏,方剂
10254,取牙神方,方剂
10255,取渊汤,方剂
10256,去斑膏,方剂
10257,去妒丸,方剂
10258,去恶平胃散,方剂
10259,去恶清肺汤,方剂
10260,去恶清心汤,方剂
10261,去恶散,方剂
10262,去腐丹,方剂
10263,去腐散,方剂
10264,去解丹,方剂
10265,去苦散,方剂
10266,去烂丹,方剂
10267,去膜丹,方剂
10268,去翳膜丹,方剂
10269,去翳散,方剂
10270,去瘀饮,方剂
10271,去杖汤,方剂
10272,全鳖丸,方剂
10273,全生白术散,方剂
10274,全生活血汤,方剂
10275,全生救难汤,方剂
10276,全生至宝丹,方剂
10277,全体神膏,方剂
10278,全蝎膏,方剂
10279,全蝎观音散,方剂
10280,全蝎散,方剂
10281,全蝎生皮丸,方剂
10282,全真一气汤,方剂
10283,痊愈汤,方剂
10284,却蛔散,方剂
10285,却金丹,方剂
10286,却老乌须健阳丹,方剂
10287,却暑汤,方剂
10288,却痛散,方剂
10289,雀斑丸,方剂
10290,雀附丸,方剂
10291,雀盲散,方剂
10292,雀目泻肝汤,方剂
10293,鹊石散,方剂
10294,逡巡散,方剂
10295,蚺蛇胆散,方剂
10296,蚺蛇胆丸,方剂
10297,人白膏,方剂
10298,人参阿胶散,方剂
10299,人参阿胶丸,方剂
10300,人参安胃散,方剂
10301,人参八味汤,方剂
10302,人参白术散,方剂
10303,人参白术汤,方剂
10304,人参柏叶汤,方剂
10305,人参败毒散,方剂
10306,人参半夏丸,方剂
10307,人参保肺汤,方剂
10308,人参抱龙丸,方剂
10309,人参鳖甲丸,方剂
10310,人参补肺散,方剂
10311,人参补阳汤,方剂
10312,人参柴胡汤,方剂
10313,人参车前汤,方剂
10314,人参大补汤,方剂
10315,人参丁香散,方剂
10316,人参丁香煮散,方剂
10317,人参冬花膏,方剂
10318,人参冬梨方,方剂
10319,人参豆蔻煮散,方剂
10320,人参茯苓粥,方剂
10321,人参复脉散,方剂
10322,人参干姜汤,方剂
10323,人参膏,方剂
10324,人参固本膏,方剂
10325,人参固本丸,方剂
10326,人参固肌汤,方剂
10327,人参蛤蚧散,方剂
10328,人参蛤蚧丸,方剂
10329,人参厚朴汤,方剂
10330,人参胡桃汤,方剂
10331,人参黄耆散,方剂
10332,人参煎,方剂
10333,人参健脾丸,方剂
10334,人参荆芥散,方剂
10335,人参酒,方剂
10336,人参开胃汤,方剂
10337,人参款花散,方剂
10338,人参款花丸,方剂
10339,人参理肺散,方剂
10340,人参利膈丸,方剂
10341,人参莲心散,方剂
10342,人参鹿角膏,方剂
10343,人参鹿茸丸,方剂
10344,人参麦冬汤,方剂
10345,人参门冬汤,方剂
10346,人参木香散,方剂
10347,人参内补散,方剂
10348,人参鸟梅汤,方剂
10349,人参宁肺汤,方剂
10350,人参宁神汤,方剂
10351,人参平肺散,方剂
10352,人参平肺汤,方剂
10353,人参耆苓汤,方剂
10354,人参启脾汤,方剂
10355,人参启脾丸,方剂
10356,人参前胡汤,方剂
10357,人参羌活散,方剂
10358,人参清肺散,方剂
10359,人参清肺汤,方剂
10360,人参清肌散,方剂
10361,人参清镇丸,方剂
10362,人参润肺丸,方剂
10363,人参三白汤,方剂
10364,人参散,方剂
10365,人参山漆汤,方剂
10366,人参芍药汤,方剂
10367,人参肾沥汤,方剂
10368,人参生化汤,方剂
10369,人参石膏汤,方剂
10370,人参石脂汤,方剂
10371,人参柿蒂汤,方剂
10372,人参顺气散,方剂
10373,人参酸枣汤,方剂
10374,人参汤,方剂
10375,人参葶苈丸,方剂
10376,人参丸,方剂
10377,人参五味子汤,方剂
10378,人参泻心汤,方剂
10379,人参芎归汤,方剂
10380,人参养肺丸,方剂
10381,人参养荣汤,方剂
10382,人参养卫汤,方剂
10383,人参养胃汤,方剂
10384,人参养血丸,方剂
10385,人参益气汤,方剂
10386,人参益胃汤,方剂
10387,人参饮,方剂
10388,人参饮子,方剂
10389,人参禹余粮丸,方剂
10390,人参远志汤,方剂
10391,人参再造丸,方剂
10392,人参真武汤,方剂
10393,人参枳壳散,方剂
10394,人参粥,方剂
10395,人参竹茹汤,方剂
10396,人参竹叶石膏汤,方剂
10397,人参竹叶汤,方剂
10398,人参煮散,方剂
10399,人参紫金丹,方剂
10400,人参紫菀汤,方剂
10401,人丹,方剂
10402,人黄散,方剂
10403,人甲散,方剂
10404,人龙散,方剂
10405,人马平安行军散,方剂
10406,人马平安散,方剂
10407,人乳酒,方剂
10408,人牙散,方剂
10409,人中白散,方剂
10410,人中白丸,方剂
10411,人中黄散,方剂
10412,人中黄丸,方剂
10413,壬癸散,方剂
10414,壬子丸,方剂
10415,仁寿丸,方剂
10416,仁熟散,方剂
10417,忍冬酒,方剂
10418,忍冬汤,方剂
10419,忍冬丸,方剂
10420,忍冬饮,方剂
10421,日本国传巴豆涂方,方剂
10422,日精月华丹,方剂
10423,日用仙酥丹,方剂
10424,日月丹,方剂
10425,茸附汤,方剂
10426,茸附养真汤,方剂
10427,茸附益肾丸,方剂
10428,茸香丸,方剂
10429,溶石汤,方剂
10430,肉苁蓉丸,方剂
10431,如金解毒散,方剂
10432,如神白虎汤,方剂
10433,如神膏,方剂
10434,如神汤,方剂
10435,如圣饼子,方剂
10436,如圣金刀散,方剂
10437,如圣散,方剂
10438,如圣散,方剂
10439,如圣汤,方剂
10440,如圣丸,方剂
10441,如圣饮,方剂
10442,如童老奴丸,方剂
10443,如意金黄散,方剂
10444,如意铁箍散,方剂
10445,如意丸,方剂
10446,如意油,方剂
10447,薷苓清暑汤,方剂
10448,薷苓汤,方剂
10449,濡肠汤,方剂
10450,濡肠丸,方剂
10451,濡肠饮,方剂
10452,濡木饮,方剂
10453,汝言化痰丸,方剂
10454,乳豆膏,方剂
10455,乳豆丸,方剂
10456,乳核内消,方剂
10457,乳疖不二饮,方剂
10458,乳没生肌散,方剂
10459,乳没汤,方剂
10460,乳吮散,方剂
10461,乳香拔毒散,方剂
10462,乳香半夏丸,方剂
10463,乳香饼子,方剂
10464,乳香趁痛丸,方剂
10465,乳香川乌丸,方剂
10466,乳香大丸,方剂
10467,乳香定痛散,方剂
10468,乳香定痛丸,方剂
10469,乳香膏,方剂
10470,乳香黑虎丹,方剂
10471,乳香护心散,方剂
10472,乳香黄耆散,方剂
10473,乳香宽筋丸,方剂
10474,乳香龙骨散,方剂
10475,乳香没药散,方剂
10476,乳香没药丸,方剂
10477,乳香暖膏,方剂
10478,乳香散,方剂
10479,乳香贴方,方剂
10480,乳香托里散,方剂
10481,乳香丸,方剂
10482,乳香犀角丸,方剂
10483,乳香消风散,方剂
10484,乳香宣经丸,方剂
10485,乳香应痛丸,方剂
10486,乳香止痛散,方剂
10487,乳汁煎,方剂
10488,乳粥,方剂
10489,乳朱丹,方剂
10490,乳朱丸,方剂
10491,入神散,方剂
10492,入圣散,方剂
10493,入药灵砂,方剂
10494,软坚散,方剂
10495,软坚汤,方剂
10496,软金丹,方剂
10497,软硬皂子丸,方剂
10498,蕤仁春雪膏,方剂
10499,蕤仁膏,方剂
10500,蕤仁散,方剂
10501,蕤仁丸,方剂
10502,蕤仁洗眼汤,方剂
10503,蕊珠丹,方剂
10504,瑞金丹,方剂
10505,瑞金散,方剂
10506,瑞金丸,方剂
10507,瑞莲散,方剂
10508,瑞莲丸,方剂
10509,瑞龙膏,方剂
10510,瑞香散,方剂
10511,瑞效丸,方剂
10512,润便汤,方剂
10513,润肠膏,方剂
10514,润肠化瘀汤,方剂
10515,润肠散,方剂
10516,润肠汤,方剂
10517,润肠丸,方剂
10518,润胆汤,方剂
10519,润肺扶气汤,方剂
10520,润肺膏,方剂
10521,润肺和肝膏,方剂
10522,润肺降气汤,方剂
10523,润肺散,方剂
10524,润肺汤,方剂
10525,润肺丸,方剂
10526,润肺饮,方剂
10527,润肺止嗽丹,方剂
10528,润肤膏,方剂
10529,润肤丸,方剂
10530,润肝安娠汤,方剂
10531,润肝汤,方剂
10532,润光丸,方剂
10533,润喉散,方剂
10534,润喉丸,方剂
10535,润肌膏,方剂
10536,润肌皮肤膏,方剂
10537,润木安魂汤,方剂
10538,润木汤,方剂
10539,润胎饮,方剂
10540,润体丸,方剂
10541,润土汤,方剂
10542,润胃丹,方剂
10543,润下丸,方剂
10544,润血饮子,方剂
10545,润阴坚骨汤,方剂
10546,润燥安胎汤,方剂
10547,润燥丹,方剂
10548,润燥涩精汤,方剂
10549,润燥汤,方剂
10550,润燥丸,方剂
10551,润燥至神汤,方剂
10552,弱痰汤,方剂
10553,塞鼻丹,方剂
10554,塞鼻甘遂散,方剂
10555,塞耳丹,方剂
10556,赛春雷,方剂
10557,赛金丹,方剂
10558,赛命丹,方剂
10559,赛针散,方剂
10560,三白酒,方剂
10561,三白散,方剂
10562,三白汤,方剂
10563,三白丸,方剂
10564,三宝粥,方剂
10565,三倍汤,方剂
10566,三痹汤,方剂
10567,三补枳术丸,方剂
10568,三才大补丸,方剂
10569,三才封髓丹,方剂
10570,三才固本膏,方剂
10571,三才汤,方剂
10572,三才丸,方剂
10573,三柴胡饮,方剂
10574,三地汤,方剂
10575,三豆饮子,方剂
10576,三反膏,方剂
10577,三分茶,方剂
10578,三根饮,方剂
10579,三合济生汤,方剂
10580,三合汤,方剂
10581,三和散,方剂
10582,三和汤,方剂
10583,三和饮,方剂
10584,三虎丸,方剂
10585,三花神祐丸,方剂
10586,三花五子丸,方剂
10587,三化汤,方剂
10588,三黄败毒散,方剂
10589,三黄宝蜡丸,方剂
10590,三黄补血汤,方剂
10591,三黄串,方剂
10592,三黄丹,方剂
10593,三黄地榆油,方剂
10594,三黄二地汤,方剂
10595,三黄二香散,方剂
10596,三黄二香散,方剂
10597,三黄粉,方剂
10598,三黄膏,方剂
10599,三黄凉膈散,方剂
10600,三黄三白丸,方剂
10601,三黄散,方剂
10602,三黄石膏加柽叶汤,方剂
10603,三黄熟艾汤,方剂
10604,三黄汤,方剂
10605,三黄丸,方剂
10606,三黄犀散,方剂
10607,三黄洗剂,方剂
10608,三黄泻心丸,方剂
10609,三黄枳术丸,方剂
10610,三灰煎,方剂
10611,三加减正气散,方剂
10612,三甲复脉汤,方剂
10613,三甲散,方剂
10614,三建膏,方剂
10615,三建汤,方剂
10616,三解汤,方剂
10617,三金胡桃汤,方剂
10618,三军上马无敌丸,方剂
10619,三军丸,方剂
10620,三棱煎,方剂
10621,三棱煎丸,方剂
10622,三棱散,方剂
10623,三棱汤,方剂
10624,三棱丸,方剂
10625,三棱消积丸,方剂
10626,三妙种子丸,方剂
10627,三磨散,方剂
10628,三皮散,方剂
10629,三皮汤,方剂
10630,三品一枪,方剂
10631,三七汤,方剂
10632,三气饮,方剂
10633,三清汤,方剂
10634,三人九子丸,方剂
10635,三仁承气汤,方剂
10636,三仁降气汤,方剂
10637,三仁丸,方剂
10638,三仁五子丸,方剂
10639,三三丸,方剂
10640,三疝汤,方剂
10641,三神煎,方剂
10642,三神丸,方剂
10643,三肾丸,方剂
10644,三生萝卜,方剂
10645,三生祛痛方,方剂
10646,三生散,方剂
10647,三生丸,方剂
10648,三生饮,方剂
10649,三圣膏,方剂
10650,三圣散,方剂
10651,三圣汤,方剂
10652,三圣丸,方剂
10653,三石水,方剂
10654,三石汤,方剂
10655,三脱痞气丸,方剂
10656,三脘痞气丸,方剂
10657,三味黄丸子,方剂
10658,三味蒺藜散,方剂
10659,三味建中汤,方剂
10660,三味丸,方剂
10661,三味玄胡散,方剂
10662,三五七散,方剂
10663,三物备急丸,方剂
10664,三物度虫丸,方剂
10665,三物胶艾汤,方剂
10666,三物解毒汤,方剂
10667,三物散,方剂
10668,三物汤,方剂
10669,三物桃花丸,方剂
10670,三仙丹,方剂
10671,三仙丹药膏,方剂
10672,三仙膏,方剂
10673,三仙散火汤,方剂
10674,三仙丸,方剂
10675,三仙饮,方剂
10676,三仙粥,方剂
10677,三香膏,方剂
10678,三香散,方剂
10679,三香汤,方剂
10680,三香正气散,方剂
10681,三消汤,方剂
10682,三消丸,方剂
10683,三痟丸,方剂
10684,三邪饮,方剂
10685,三星丹,方剂
10686,三一承气汤,方剂
10687,三一肾气丸,方剂
10688,三益膏,方剂
10689,三油膏,方剂
10690,三元汤,方剂
10691,三增茴香丸,方剂
10692,三汁膏,方剂
10693,三汁饮,方剂
10694,三茱丸,方剂
10695,三子地黄汤,方剂
10696,三子调气丸,方剂
10697,三子养亲汤,方剂
10698,散斑饮,方剂
10699,散丹汤,方剂
10700,散疔散,方剂
10701,散疔丸,方剂
10702,散毒丹,方剂
10703,散毒膏,方剂
10704,散毒汤,方剂
10705,散毒雄黄丸,方剂
10706,散毒饮,方剂
10707,散蛾汤,方剂
10708,散风丹,方剂
10709,散花丹,方剂
10710,散火汤,方剂
10711,散结丸,方剂
10712,散精汤,方剂
10713,散聚汤,方剂
10714,散癃汤,方剂
10715,散母汤,方剂
10716,散痞四物汤,方剂
10717,散气消闷散,方剂
10718,散青膏,方剂
10719,散热消毒饮,方剂
10720,散热饮子,方剂
10721,散湿汤,方剂
10722,散痛丸,方剂
10723,散痛饮,方剂
10724,散膝汤,方剂
10725,散消汤,方剂
10726,散血丹,方剂
10727,散血膏,方剂
10728,散血消肿汤,方剂
10729,散翳补肝散,方剂
10730,散翳还睛散,方剂
10731,散瘀和伤汤,方剂
10732,散瘀清火止痛汤,方剂
10733,散瘀汤,方剂
10734,散云汤,方剂
10735,散滞茴香汤,方剂
10736,散滞气汤,方剂
10737,散肿溃坚汤,方剂
10738,散肿汤,方剂
10739,桑白皮散,方剂
10740,桑白皮汤,方剂
10741,桑白皮丸,方剂
10742,桑白散,方剂
10743,桑丹杞菊汤,方剂
10744,桑丹泻白汤,方剂
10745,桑耳塞鼻丹,方剂
10746,桑耳散,方剂
10747,桑耳汤,方剂
10748,桑耳饮,方剂
10749,桑根白皮散,方剂
10750,桑根皮汤,方剂
10751,桑花饮,方剂
10752,桑寄生散,方剂
10753,桑寄生汤,方剂
10754,桑寄生丸,方剂
10755,桑菊愈风汤,方剂
10756,桑麻丸,方剂
10757,桑皮豆,方剂
10758,桑皮散,方剂
10759,桑皮杏仁饮,方剂
10760,桑皮饮,方剂
10761,桑螵散,方剂
10762,桑螵蛸散,方剂
10763,桑螵蛸丸,方剂
10764,桑仁粥,方剂
10765,桑椹散,方剂
10766,桑椹汤,方剂
10767,桑椹子膏,方剂
10768,桑苏桂苓汤,方剂
10769,桑乌丸,方剂
10770,桑杏汤,方剂
10771,桑叶煎,方剂
10772,桑叶散,方剂
10773,桑枝膏,方剂
10774,桑枝饮子,方剂
10775,扫风汤,方剂
10776,扫红煎,方剂
10777,扫疥散,方剂
10778,扫气汤,方剂
10779,扫痛丸,方剂
10780,扫云开光散,方剂
10781,涩肠散,方剂
10782,涩肠丸,方剂
10783,涩翳还睛散,方剂
10784,涩翳七宝丸,方剂
10785,僧矾散,方剂
10786,僧伽应梦人参散,方剂
10787,杀虫丹,方剂
10788,杀虫丸,方剂
10789,杀疳保重丸,方剂
10790,杀疳散,方剂
10791,杀疳丸,方剂
10792,杀鬼破胎汤,方剂
10793,杀疥药,方剂
10794,沙参款冬汤,方剂
10795,沙参散,方剂
10796,沙糖黄连膏,方剂
10797,砂半真武汤,方剂
10798,痧气飞龙夺命丹,方剂
10799,痧气丸,方剂
10800,痧药,方剂
10801,痧疫回春丹,方剂
10802,痧疫回春散,方剂
10803,山白草丸,方剂
10804,山豆根汤,方剂
10805,山虎汤,方剂
10806,山甲内消散,方剂
10807,山甲散,方剂
10808,山鹿丸,方剂
10809,山桅仁汤,方剂
10810,山药地黄丸,方剂
10811,山药丸,方剂
10812,山药粥,方剂
10813,山茵陈散,方剂
10814,山茵陈丸,方剂
