"10117","甘草干姜茯苓白术汤",""
"10112","藿朴夏苓汤",""
"10684","白术丸",""
"10593","当归补血汤",""
"10664","珍珠丸",""
"11167","　一味铁氧汤",""
"10666","白术丸",""
"11175","　一服立愈汤",""
"10600","青龙真武汤",""
"10603","安肾汤",""
"10604","术附姜苓汤",""
"10605","芎归真武汤",""
"10569","萆薢分清饮",""
"10264","金铃子散",""
"10266","清肝达郁汤",""
"10268","通乳散结汤","通经活络汤、功消软坚汤、软坚散结汤"
"10535","桑螵蛸丸",""
"10561","加减五苓散",""
"10562","五饮汤",""
"13944"," 疥灵丹",""
"10495","行军散",""
"10118","半苓汤",""
"10496","苏合香丸",""
"10497","七气汤",""
"10498","五磨饮子",""
"10570","土茯苓汤",""
"10685","白术丸",""
"10571","凉血散",""
"10123","薏苡竹叶散",""
"10124","中焦宣痹汤",""
"10531","苁蓉河车丸",""
"10508","白金丸",""
"10393","苦楝四逆散",""
"10509","神授丹",""
"10513","茯苓丸",""
"10276","丹参饮",""
"10131","防已茯苓汤",""
"10132","实脾饮",""
"10133","复元丹",""
"10134","二陈汤",""
"10691"," 一字散",""
"10686","白术丸",""
"10135","二术二陈汤",""
"10136","加味二陈汤",""
"10142","温胆汤",""
"10277","加减瓜萎薤白汤",""
"10278","手拈散",""
"10279","调肝散",""
"10687"," 一字散",""
"13968"," 洪宝丹",""
"10281","过期饮",""
"10282","温经定痛汤",""
"10143","小陷胸汤",""
"10283","脱花煎","加味催生芎归汤"
"10577","聪耳益气汤",""
"10579","无比山药丸",""
"10291","三棱丸",""
"10286","大黄牡丹汤","复方大黄牡丹汤、复方红藤煎"
"10288","代抵当丸",""
"10468","真珠母丸",""
"10472","孔圣枕中丹",""
"10474","镇心汤",""
"10473","茯神散",""
"10543","收涩止带汤",""
"10547","趁痛散",""
"10551","菟丝子丸",""
"10552","巩堤丸",""
"10688","白术丸",""
"15927","开膈膏",""
"10553","固真丹",""
"10554","黄芪束气汤",""
"10481","泻火消痰汤",""
"10482","蜀漆大黄汤",""
"10487","内疏黄连汤",""
"10120","杏仁滑石汤",""
"11172","  一味僵蚕散",""
"10690","白术丸",""
"10121","宣清导浊汤",""
"10563","萆薢分清饮",""
"10488","蟾酥丸",""
"10122","黄芩滑石汤",""
"10574","桂辛散",""
"10144","消瘰丸",""
"10692","黄耆化毒汤",""
"10545","都气丸",""
"10550","缩泉丸",""
"10478","清热地黄汤",""
"10557","附子汤",""
"10558","春泽汤",""
"10357","人参真武汤",""
"10485","仙方活命饮",""
"10565","八正散",""
"10486","五味消毒饮",""
"10140","理中化痰丸",""
"10289","桂枝茯苓丸","桂甲片"
"10693","珍珠散",""
"10694","白术丸",""
"10280","神芎丸",""
"10284","生化汤",""
"10285","桃核承气汤",""
"10139","桂附二陈汤",""
"10303","荡胞汤",""
"10394","甘草粉蜜汤",""
"10145","海藻玉壶汤",""
"10146","化痰消核丸",""
"10147","消岩膏",""
"10148","益胃汤",""
"10149","甘露饮",""
"10292","宫外孕方",""
"16132"," 降气止呃汤",""
"10296","跌打丸",""
